response_id,submission_timestamp,completion_time_minutes,survey_version,device_type,Q1_industry_sector,Q2_annual_revenue,Q3_number_employees,Q4_geographic_location,Q5_energy_consumption_mwh,Q6_currently_using_h2,Q7_current_h2_source,Q8_annual_h2_consumption_tonnes,Q9_challenge_cost,Q9_challenge_supply,Q9_challenge_certification,Q9_challenge_logistics,Q9_challenge_safety,Q9_challenge_carbon,Q10_influence_uae_net_zero,Q10_influence_uae_hydrogen_strategy,Q10_influence_customer_requirements,Q10_influence_esg_standards,Q10_influence_eu_cbam,Q10_influence_investor_pressure,Q10_influence_board_mandate,Q10_influence_competitive_pressure,Q10_influence_government_incentives,Q10_influence_carbon_credits,Q11_cert_iso_14001,Q11_cert_iso_50001,Q11_cert_uae_ministry,Q11_cert_adnoc_hse,Q11_cert_international_cert,Q11_cert_blockchain_verified,Q11_cert_customer_specific,Q11_cert_carbon_neutral,Q11_cert_green_h2_cert,Q11_cert_none_required,Q12_stakeholder_ceo_csuite,Q12_stakeholder_procurement,Q12_stakeholder_sustainability_officer,Q12_stakeholder_operations,Q12_stakeholder_finance_cfo,Q12_stakeholder_board_directors,Q12_stakeholder_government_relations,Q12_stakeholder_environmental_team,Q12_stakeholder_supply_chain,Q12_stakeholder_external_consultants,Q13_transition_timeline,Q14_sustainability_budget_usd,Q15_h2_budget_percentage,Q16_roi_timeline,Q18_pricing_model,Q17_feature_real_time_pricing,Q17_feature_blockchain_cert,Q17_feature_carbon_tracking,Q17_feature_compliance_reporting,Q17_feature_supply_demand_matching,Q17_feature_logistics_optimization,Q17_feature_safety_monitoring,Q17_feature_predictive_analytics,Q17_feature_erp_integration,Q17_feature_mobile_app,Q17_feature_support_24_7,Q17_feature_insurance_coverage,Q19_integration_sap,Q19_integration_oracle,Q19_integration_microsoft_dynamics,Q19_integration_custom_erp,Q19_integration_iot_sensors,Q19_integration_scada,Q19_integration_banking,Q19_integration_government_portals,Q19_integration_no_integration,Q20_monthly_budget_usd,Q21_platform_fee_percentage,Q22_carbon_value_usd_per_tonne,Q23_likelihood_to_use,Q24_would_recommend,Q25_decision_timeline,Q26_main_concerns,Q27_additional_features,Q28_follow_up,Q28_contact_name,Q28_contact_email,Q28_contact_phone,Q28_contact_company,Q28_contact_title,company_profile_segment
RESP_00343,2025-10-23 03:50:37,12.1,1.0,Desktop,logistics,3,3,Abu Dhabi,447.0,1,mixed,3.4,5,4,3,4,4,4,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,6,45300.0,20.3,2,monthly_subscription,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,7010.0,2.2,74.0,1,1,medium,Regulatory compliance complexity,Customizable workflows,yes,Mariam Al-Mazrouei,mariam.almazrouei@example.com,+971-56-370-7275,Mubadala,Supply Chain Director,growing_company
RESP_00344,2025-11-09 02:23:37,9.1,1.0,Desktop,power,4,4,Abu Dhabi,2318.0,1,not_applicable,15.1,5,2,4,4,3,4,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,5,180600.0,50.0,5,monthly_subscription,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,50000.0,1.9,37.0,2,2,short,Scalability for our operations,Integration with carbon credit markets,yes,Abdullah Al-Suwaidi,abdullah.alsuwaidi@example.com,+971-50-505-6431,DEWA,Sustainability Manager,mid_market
RESP_00345,2025-10-12 20:39:37,8.0,1.0,Desktop,chemical,2,2,Sharjah/Northern Emirates,772.0,1,not_applicable,5.6,5,2,4,3,3,5,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,5,59700.0,41.8,3,monthly_subscription,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5280.0,2.8,40.0,1,1,short,Need more proof of ROI,Integration with carbon credit markets,yes,Omar Al-Falasi,omar.alfalasi@example.com,+971-54-963-9054,Emirates Steel,Procurement Director,growing_company
RESP_00346,2025-10-17 16:51:37,8.0,1.0,Mobile,transport,4,4,Saudi Arabia,8150.0,0,not_applicable,0.0,5,3,4,5,2,5,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,2,317200.0,1.9,2,transaction_fee,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,40510.0,1.9,54.0,0,0,long,Blockchain technology maturity,Real-time alerts and notifications,no,,,,,,mid_market
RESP_00347,2025-10-21 11:35:37,12.8,1.0,Mobile,logistics,2,1,Sharjah/Northern Emirates,141.0,1,grey,2.1,4,2,2,4,3,5,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,6,24700.0,36.0,3,monthly_subscription,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2770.0,2.4,76.0,1,2,short,Training requirements for staff,Automated reporting dashboards,yes,Sara Al-Suwaidi,sara.alsuwaidi@example.com,+971-57-877-9462,DP World,Sustainability Manager,small_innovative
RESP_00348,2025-11-07 21:55:37,12.2,1.0,Desktop,transport,2,2,Other GCC,1939.0,0,not_applicable,0.0,5,3,2,4,3,4,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,3,33800.0,11.8,5,pay_per_use,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,4330.0,2.6,35.0,-1,-1,long,Need more proof of ROI,Audit trail functionality,no,,,,,,growing_company
RESP_00349,2025-10-12 13:39:37,12.5,1.0,Desktop,chemical,5,6,Abu Dhabi,10000.0,1,blue,145.6,5,5,5,3,3,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,6,264300.0,30.1,2,monthly_subscription,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,50000.0,1.9,67.0,2,2,short,Safety protocols and compliance,Integration with carbon credit markets,yes,Sara Al-Rashid,sara.alrashid@example.com,+971-53-133-8478,ADNOC Group,Operations Head,large_industrial
RESP_00350,2025-10-29 17:08:37,12.5,1.0,Desktop,chemical,5,6,Abu Dhabi,14522.0,1,grey,142.5,3,5,4,4,3,5,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,263700.0,27.3,2,annual_license,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,50000.0,0.7,145.0,2,2,medium,Scalability for our operations,Benchmarking against industry peers,yes,Mohammad Al-Rashid,mohammad.alrashid@example.com,+971-53-481-9008,Mubadala,Procurement Director,large_industrial
RESP_00351,2025-10-23 20:18:37,11.1,1.0,Desktop,transport,4,4,Dubai,1755.0,1,grey,11.9,5,3,2,4,2,5,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,5,289300.0,37.3,3,monthly_subscription,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,50000.0,1.4,25.0,2,1,short,Regulatory compliance complexity,AI-powered demand forecasting,yes,Omar Al-Maktoum,omar.almaktoum@example.com,+971-54-128-7333,ADNOC Group,Procurement Director,mid_market
RESP_00352,2025-10-13 23:59:37,12.9,1.0,Desktop,power,3,4,Sharjah/Northern Emirates,5443.0,1,grey,82.8,5,3,3,5,2,4,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,4,72700.0,37.3,2,freemium,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,17930.0,2.7,27.0,2,2,short,Need more proof of ROI,Automated reporting dashboards,yes,Sara Al-Falasi,sara.alfalasi@example.com,+971-56-625-1328,ADNOC Group,Energy Manager,mid_market
RESP_00353,2025-10-22 07:26:37,13.7,1.0,Desktop,chemical,3,2,Saudi Arabia,759.0,1,grey,7.6,5,3,3,5,2,4,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,6,135500.0,39.7,5,monthly_subscription,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,24380.0,2.9,41.0,1,2,medium,Safety protocols and compliance,Customizable workflows,yes,Omar Al-Falasi,omar.alfalasi@example.com,+971-56-485-6713,Mubadala,Operations Head,growing_company
RESP_00354,2025-10-31 10:07:37,11.8,1.0,Desktop,power,3,4,Saudi Arabia,5669.0,0,not_applicable,0.0,5,3,3,4,3,5,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,3,101800.0,4.8,4,freemium,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,15300.0,1.5,52.0,1,1,immediate,Cost-benefit ratio unclear,Customizable workflows,yes,Aisha Al-Maktoum,aisha.almaktoum@example.com,+971-50-623-7131,Masdar,Operations Head,mid_market
RESP_00355,2025-11-07 21:23:37,10.8,1.0,Desktop,chemical,4,3,Abu Dhabi,10000.0,0,not_applicable,0.0,5,4,2,5,3,4,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,275600.0,0.7,4,monthly_subscription,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,42350.0,3.0,48.0,1,2,short,Regulatory compliance complexity,Real-time alerts and notifications,yes,Omar Al-Falasi,omar.alfalasi@example.com,+971-54-292-3456,DEWA,Sustainability Manager,mid_market
RESP_00356,2025-10-19 20:57:37,13.4,1.0,Desktop,manufacturing,4,3,Dubai,3080.0,1,mixed,25.7,5,3,2,4,3,4,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,5,83200.0,38.0,3,transaction_fee,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,38920.0,2.6,27.0,2,2,immediate,Integration complexity with existing systems,Benchmarking against industry peers,yes,Ahmed Al-Ketbi,ahmed.alketbi@example.com,+971-54-365-7857,TAQA,Energy Manager,mid_market
RESP_00357,2025-10-18 12:48:37,16.1,1.0,Desktop,chemical,4,4,Sharjah/Northern Emirates,7566.0,1,grey,35.8,4,5,2,3,2,4,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,6,381900.0,46.3,2,pay_per_use,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,50000.0,2.9,49.0,2,1,medium,Need more proof of ROI,Integration with carbon credit markets,yes,Sara Al-Ketbi,sara.alketbi@example.com,+971-55-619-5918,EGA,Supply Chain Director,mid_market
RESP_00358,2025-11-06 16:32:37,10.2,1.0,Tablet,financial,1,1,Sharjah/Northern Emirates,96.0,0,not_applicable,0.0,5,4,3,5,3,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,20400.0,12.9,4,transaction_fee,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,610.0,4.2,76.0,0,0,long,Training requirements for staff,Automated reporting dashboards,no,,,,,,small_innovative
RESP_00359,2025-10-10 09:43:37,8.5,1.0,Mobile,chemical,2,2,Other GCC,574.0,1,not_applicable,6.2,3,5,2,3,3,5,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,6,42300.0,32.9,3,freemium,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,7190.0,2.9,75.0,2,1,short,Vendor lock-in concerns,Integration with carbon credit markets,yes,Mohammad Al-Qassimi,mohammad.alqassimi@example.com,+971-55-328-6031,TAQA,Operations Head,growing_company
RESP_00360,2025-10-22 22:11:37,17.3,1.0,Desktop,manufacturing,3,3,Abu Dhabi,2378.0,0,not_applicable,0.0,4,5,2,4,3,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,420300.0,14.4,3,monthly_subscription,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,35140.0,2.7,43.0,1,1,medium,Training requirements for staff,Multi-language support including Arabic,yes,Hassan Al-Rashid,hassan.alrashid@example.com,+971-59-694-2166,Mubadala,Procurement Director,mid_market
RESP_00361,2025-10-13 10:16:37,9.8,1.0,Desktop,chemical,3,3,Abu Dhabi,576.0,0,not_applicable,0.0,5,4,2,3,4,4,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,3,36500.0,5.3,2,freemium,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,8710.0,4.7,57.0,-1,-1,none,Data security and privacy,API for custom integrations,no,,,,,,growing_company
RESP_00362,2025-10-14 03:32:37,12.5,1.0,Desktop,chemical,3,2,Other GCC,645.0,0,not_applicable,0.0,5,3,4,5,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3,173400.0,13.7,3,transaction_fee,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,20110.0,2.6,50.0,0,0,medium,Vendor lock-in concerns,Real-time alerts and notifications,no,,,,,,growing_company
RESP_00363,2025-10-22 17:31:37,17.6,1.0,Tablet,transport,2,2,Other GCC,55.0,0,not_applicable,0.0,5,5,3,4,3,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,34700.0,0.8,2,pay_per_use,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1670.0,4.4,52.0,-1,-2,none,Need more proof of ROI,Multi-language support including Arabic,no,,,,,,small_innovative
RESP_00364,2025-10-25 21:00:37,14.0,1.0,Mobile,manufacturing,3,4,Saudi Arabia,2777.0,0,not_applicable,0.0,3,5,2,4,3,3,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,2,52100.0,8.4,3,freemium,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,17210.0,1.4,71.0,1,2,short,Regulatory compliance complexity,Automated reporting dashboards,yes,Khalid Al-Rashid,khalid.alrashid@example.com,+971-50-562-5481,DEWA,Procurement Director,mid_market
RESP_00365,2025-10-26 05:32:37,10.0,1.0,Desktop,transport,3,3,Saudi Arabia,2029.0,0,not_applicable,0.0,5,4,2,5,3,3,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,2,25800.0,6.5,4,transaction_fee,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,9100.0,1.8,47.0,1,2,short,Training requirements for staff,AI-powered demand forecasting,yes,Aisha Al-Suwaidi,aisha.alsuwaidi@example.com,+971-56-588-7280,ADNOC Group,Sustainability Manager,mid_market
RESP_00366,2025-10-17 20:40:37,13.7,1.0,Desktop,manufacturing,2,3,Dubai,618.0,0,not_applicable,0.0,5,2,4,4,2,5,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,3,33300.0,4.3,5,monthly_subscription,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,3590.0,3.3,79.0,0,0,long,Training requirements for staff,AI-powered demand forecasting,no,,,,,,growing_company
RESP_00367,2025-11-09 10:40:37,14.0,1.0,Mobile,transport,4,3,Dubai,6643.0,0,not_applicable,0.0,3,3,2,5,3,5,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,2,678900.0,4.1,5,freemium,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,50000.0,1.5,46.0,1,1,immediate,Training requirements for staff,Benchmarking against industry peers,yes,Sara Al-Qassimi,sara.alqassimi@example.com,+971-55-419-3112,Emirates Steel,Energy Manager,mid_market
RESP_00368,2025-11-01 02:36:37,9.2,1.0,Mobile,chemical,6,6,Dubai,50000.0,0,not_applicable,0.0,4,5,4,3,5,5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,3,414700.0,14.1,2,annual_license,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,50000.0,0.8,121.0,2,2,immediate,Need more proof of ROI,Mobile app for field operations,yes,Omar Al-Falasi,omar.alfalasi@example.com,+971-57-845-9524,DP World,Energy Manager,large_industrial
RESP_00369,2025-10-12 16:18:37,13.5,1.0,Desktop,aluminum,6,5,Dubai,15959.0,1,blue,211.0,5,4,4,3,4,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,6,412400.0,42.3,2,monthly_subscription,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,50000.0,0.6,53.0,2,2,medium,Integration complexity with existing systems,Benchmarking against industry peers,yes,Fatima Al-Suwaidi,fatima.alsuwaidi@example.com,+971-50-333-4675,EGA,Procurement Director,large_industrial
RESP_00370,2025-10-25 02:33:37,9.5,1.0,Desktop,manufacturing,2,2,Abu Dhabi,354.0,1,not_applicable,6.5,4,3,2,4,3,3,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,5,40000.0,27.1,5,transaction_fee,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,4970.0,4.2,28.0,1,2,short,Integration complexity with existing systems,Multi-language support including Arabic,yes,Ahmed Al-Suwaidi,ahmed.alsuwaidi@example.com,+971-54-889-9761,ADNOC Group,Supply Chain Director,growing_company
RESP_00371,2025-10-21 07:37:37,10.9,1.0,Desktop,transport,1,1,Dubai,226.0,0,not_applicable,0.0,5,5,4,5,4,4,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,3,43700.0,10.1,4,pay_per_use,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,950.0,5.0,66.0,-1,-1,none,Data security and privacy,Customizable workflows,no,,,,,,small_innovative
RESP_00372,2025-10-29 04:05:37,8.5,1.0,Desktop,power,2,1,Sharjah/Northern Emirates,122.0,1,grey,2.3,3,5,4,3,2,3,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,6,18900.0,47.0,2,monthly_subscription,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,3230.0,2.9,62.0,0,0,long,Need more proof of ROI,AI-powered demand forecasting,no,,,,,,small_innovative
RESP_00373,2025-10-18 10:00:37,8.0,1.0,Tablet,chemical,3,3,Abu Dhabi,556.0,1,grey,9.7,5,4,4,5,3,4,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,5,41000.0,21.0,3,transaction_fee,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8090.0,3.5,34.0,1,2,medium,Training requirements for staff,Benchmarking against industry peers,yes,Aisha Al-Maktoum,aisha.almaktoum@example.com,+971-58-376-3247,TAQA,Sustainability Manager,growing_company
RESP_00374,2025-11-06 22:33:37,8.4,1.0,Desktop,aluminum,5,5,Abu Dhabi,23984.0,1,blue,107.6,4,4,4,2,4,5,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,5,590900.0,40.3,2,monthly_subscription,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,50000.0,1.6,121.0,2,1,immediate,Data security and privacy,Integration with carbon credit markets,yes,Hassan Al-Qassimi,hassan.alqassimi@example.com,+971-59-304-5308,DEWA,Operations Head,large_industrial
RESP_00375,2025-11-05 06:05:37,8.1,1.0,Mobile,refining,5,6,Abu Dhabi,36590.0,1,grey,492.1,5,4,3,2,5,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,6,329800.0,27.6,1,annual_license,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,50000.0,1.1,108.0,2,2,short,Cost-benefit ratio unclear,Benchmarking against industry peers,yes,Sara Al-Ketbi,sara.alketbi@example.com,+971-55-340-1044,ADNOC Group,Sustainability Manager,large_industrial
RESP_00376,2025-10-19 16:31:37,14.1,1.0,Desktop,financial,2,2,Dubai,120.0,0,not_applicable,0.0,5,3,4,4,2,4,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,3,36200.0,6.0,5,monthly_subscription,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,2210.0,4.7,66.0,-1,-2,none,Training requirements for staff,Multi-language support including Arabic,no,,,,,,small_innovative
RESP_00377,2025-10-17 08:34:37,11.1,1.0,Desktop,logistics,2,2,Abu Dhabi,196.0,0,not_applicable,0.0,4,5,4,4,2,5,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,2,36100.0,11.8,4,transaction_fee,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1610.0,3.2,72.0,-1,-1,none,Safety protocols and compliance,Customizable workflows,no,,,,,,small_innovative
RESP_00378,2025-10-31 23:11:37,11.1,1.0,Desktop,manufacturing,3,3,Dubai,4760.0,1,not_applicable,177.4,5,4,3,5,4,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,6,86000.0,42.6,2,freemium,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,17980.0,1.4,32.0,2,2,short,Cost-benefit ratio unclear,API for custom integrations,yes,Fatima Al-Rashid,fatima.alrashid@example.com,+971-54-468-6123,TAQA,Sustainability Manager,mid_market
RESP_00379,2025-11-10 02:58:37,11.2,1.0,Desktop,chemical,2,3,Abu Dhabi,463.0,0,not_applicable,0.0,5,4,4,4,2,5,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,2,55100.0,11.9,5,pay_per_use,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,5790.0,3.9,71.0,0,0,medium,Vendor lock-in concerns,Mobile app for field operations,no,,,,,,growing_company
RESP_00380,2025-10-12 17:01:37,11.1,1.0,Desktop,transport,2,2,Other GCC,691.0,1,grey,3.6,3,2,3,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,6,12500.0,44.1,3,freemium,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,4560.0,4.6,35.0,1,2,short,Scalability for our operations,Integration with carbon credit markets,yes,Mohammad Al-Mazrouei,mohammad.almazrouei@example.com,+971-55-287-2865,TAQA,Energy Manager,growing_company
RESP_00381,2025-10-14 18:56:37,9.0,1.0,Desktop,refining,6,5,Dubai,29207.0,0,not_applicable,0.0,4,5,4,3,4,5,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,4,677100.0,24.8,2,annual_license,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,50000.0,1.2,138.0,2,1,medium,Data security and privacy,Benchmarking against industry peers,yes,Aisha Al-Nahyan,aisha.alnahyan@example.com,+971-51-235-1960,EGA,Sustainability Manager,large_industrial
RESP_00382,2025-10-25 12:57:37,8.2,1.0,Desktop,chemical,3,3,Abu Dhabi,5346.0,1,grey,60.4,5,4,2,4,3,3,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,6,102000.0,37.2,5,monthly_subscription,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,15060.0,1.0,21.0,2,1,immediate,Scalability for our operations,Multi-language support including Arabic,yes,Abdullah Al-Suwaidi,abdullah.alsuwaidi@example.com,+971-55-726-1472,EGA,Energy Manager,mid_market
RESP_00383,2025-10-12 18:12:37,9.6,1.0,Desktop,transport,2,1,Abu Dhabi,201.0,1,grey,2.3,5,5,3,3,4,5,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,6,65900.0,47.3,5,transaction_fee,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,3370.0,4.0,28.0,0,0,medium,Blockchain technology maturity,Mobile app for field operations,no,,,,,,small_innovative
RESP_00384,2025-11-09 08:45:37,12.6,1.0,Tablet,chemical,3,3,Dubai,2416.0,0,not_applicable,0.0,4,2,4,5,3,3,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,75000.0,6.9,5,freemium,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,17730.0,2.5,46.0,1,2,short,Safety protocols and compliance,Customizable workflows,yes,Abdullah Al-Qassimi,abdullah.alqassimi@example.com,+971-55-631-9570,Emirates Steel,Energy Manager,mid_market
RESP_00385,2025-10-29 09:57:37,9.9,1.0,Desktop,financial,1,1,Saudi Arabia,334.0,0,not_applicable,0.0,5,4,4,3,2,5,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,3,18800.0,4.9,4,monthly_subscription,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,540.0,2.6,38.0,-1,-1,long,Need more proof of ROI,Audit trail functionality,no,,,,,,small_innovative
RESP_00386,2025-10-12 12:37:37,15.5,1.0,Mobile,aluminum,6,5,Dubai,17429.0,1,grey,97.6,3,4,5,3,5,5,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,4,1072100.0,46.9,2,annual_license,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,50000.0,0.7,100.0,2,1,short,Vendor lock-in concerns,AI-powered demand forecasting,yes,Fatima Al-Ketbi,fatima.alketbi@example.com,+971-57-990-3709,Emirates Steel,Energy Manager,large_industrial
RESP_00387,2025-10-30 23:37:37,10.4,1.0,Desktop,transport,3,3,Dubai,7363.0,1,grey,48.3,3,3,4,3,4,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,5,143900.0,45.9,5,pay_per_use,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,23790.0,2.8,46.0,2,1,short,Scalability for our operations,Benchmarking against industry peers,yes,Mariam Al-Suwaidi,mariam.alsuwaidi@example.com,+971-56-936-4850,Emirates Steel,Energy Manager,mid_market
